total_usd,avg_usd,tx_count,active_days,last_action_days_ago,deposit_count,borrow_count,repay_count,redeemunderlying_count,liquidationcall_count,repay_to_borrow_ratio,redeem_to_deposit_ratio,liquidation_rate,tx_per_day,predicted_score,userWallet
41.67323356,13.89107785,3,4,1474,2,0,0,1,0,0,0.333333333,0,0.75,-4.784195061,0x00432beb667c8908a74f35fef62882b502347e61
1.98807E+14,6.62691E+12,30,82,1418,29,0,0,1,0,0,0.033333333,0,0.365853659,939.7939521,0x00433d27687ff685d3871395d7fedfd42b1c3529
1.81179E+14,2.26474E+13,8,53,1447,7,0,0,1,0,0,0.125,0,0.150943396,914.001207,0x0043f8113eb1257bc6314fe0434eec0d9bac3837
3.97105E+15,3.30921E+14,12,24,1492,3,5,3,1,0,0.5,0.25,0,0.5,997.9298666,0x004403abb2246c48ac770e30e7b36e3b16e152a1
2081.497095,1040.748548,2,1,1525,1,0,0,1,0,0,0.5,0,2,-0.998050506,0x00447d3b5f40e1bb71766b5ffc656f5391f6e9d8
1.41267E+15,2.10846E+13,67,89,1431,33,13,6,15,0,0.428571429,0.441176471,0,0.752808989,1002.658247,0x0044803a27c6c45babd3fb7affb80b3f913579d7
5.08E+16,1.03642E+15,49,87,1415,10,23,7,9,0,0.291666667,0.818181818,0,0.563218391,1001.258152,0x0044f0ab1281b2bc850bfa39123dec1e8e09001d
4.47412E+14,7.45687E+13,6,35,1468,1,1,1,3,0,0.5,1.5,0,0.171428571,993.1604098,0x00452d3fd0e6bd68943b30af56a8df4eb7685387
1.105289374,1.105289374,1,1,1460,1,0,0,0,0,0,0,0,1,-0.097221843,0x004624a132094f106e977c369c8f2e1ebffb2ae1
1.109670154,1.109670154,1,1,1455,1,0,0,0,0,0,0,0,1,-0.097221843,0x0046d10482bc3ae87fa4cb550e36706addf2304a
1.27149E+14,1.27149E+14,1,1,1493,1,0,0,0,0,0,0,0,1,852.5056835,0x004815f49c32e9ef6341dc2d53411a59de5a2daa
7.36E+17,1.23E+17,6,26,1472,3,0,0,3,0,0,0.75,0,0.230769231,995.8996378,0x00481898361901f3e49bfe3e40872d09e93c2c11
8.73E+16,6.23736E+14,140,83,1415,70,36,16,18,0,0.432432432,0.253521127,0,1.686746988,1000.497946,0x0048e6fd005224e7e9f00058c630307f0710a84b
7.44E+16,6.2027E+15,12,48,1437,3,5,4,0,0,0.666666667,0,0,0.25,997.7107318,0x0049436d8c3da52d604cdc390e45026b2662d7f7
6.45213E+14,2.15071E+13,30,42,1490,17,2,3,8,0,1,0.444444444,0,0.714285714,990.5562929,0x00495585ecf70ad7dd71797c2a22951ed92b9a24
1.34246E+12,6.71231E+11,2,8,1459,2,0,0,0,0,0,0,0,0.25,634.2901006,0x004965f85a3db4d5221189595141ecab247b115d
1.19E+17,1.30714E+15,91,16,1542,27,20,18,26,0,0.857142857,0.928571429,0,5.6875,999.3323539,0x0049d23daaafeaac69e336ffe9dcb9ca14dac781
1.95031E+11,1.95031E+11,1,1,1513,1,0,0,0,0,0,0,0,1,494.5115867,0x0049f39431ab794a381deca90fa7ab85e60e6ebb
1.001031962,1.001031962,1,1,1497,1,0,0,0,0,0,0,0,1,-1.842784607,0x004a61f49faeab28ac5cc72ed26a7114d134362e
5.48109E+13,5.48109E+13,1,1,1427,1,0,0,0,0,0,0,0,1,849.4625834,0x004af1171e5783d1223056a700e992b0eccf6191
2.47E+16,1.89774E+15,13,30,1505,5,3,2,2,1,0.5,0.333333333,0.071428571,0.433333333,998.9756534,0x004afb002e3fb33c833fc16b6b63103bbf97312d
7.6459E+11,1.91147E+11,4,17,1438,2,2,0,0,0,0,0,0,0.235294118,641.0700161,0x004bac9f45af6848ffbdf0dec8f47023ccd7a138
0.116498538,0.116498538,1,1,1419,1,0,0,0,0,0,0,0,1,1.604812523,0x004c572659319871be9d4ab337fb3df6237979d7
1.02161E+12,1.02161E+12,1,1,1459,1,0,0,0,0,0,0,0,1,626.6106632,0x004c5993adfd45da327f82ec7581a6ee736bf4cb
1.094747486,1.094747486,1,1,1455,1,0,0,0,0,0,0,0,1,-0.097221843,0x004c788aecdcc8ae214519737576d67da3c7334a
2098764.888,23849.601,88,68,1419,48,14,9,17,0,0.6,0.346938776,0,1.294117647,96.41094618,0x004ce54398cc569a622bf5a99ae857306243c8ec
1.13E+19,4.10E+16,276,85,1429,85,63,63,64,1,0.984375,0.744186047,0.003610108,3.247058824,1001.383275,0x004d71c111862702272e6beccdaafb07c9b96c37
2.74528E+15,5.49057E+14,5,1,1521,0,0,0,5,0,0,5,0,5,1000.919951,0x004f137c71b3003c7915bd6aa3a4f57e334a738e
1.102722671,1.102722671,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440
1.106222912,1.106222912,1,1,1455,1,0,0,0,0,0,0,0,1,-0.097221843,0x0051337e53823325b9df640f8bac7c7a7dcc4b19
2.81379E+15,4.13792E+13,68,85,1416,26,21,21,0,0,0.954545455,0,0,0.8,997.4894741,0x00515e4f8a5c52a526f48c3ea07238143e2c04fc
5.36414E+15,1.27718E+14,42,55,1434,8,6,18,10,0,2.571428571,1.111111111,0,0.763636364,1001.453631,0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c
5.64314E+13,1.88105E+13,3,1,1440,1,2,0,0,0,0,0,0,3,869.1316526,0x0051ed91501bdefede70975ec9459a0dd3c5657b
2.05223E+12,1.02611E+12,2,5,1458,2,0,0,0,0,0,0,0,0.4,658.6201166,0x00520ddda78809f725ba3ac696fc8dbe9ccaef91
4.10211E+14,5.86016E+13,7,4,1440,2,2,2,1,0,0.666666667,0.333333333,0,1.75,991.3369292,0x00526e91ec022d8596bda04092071c1da6b5322e
4.33228E+13,4.81365E+12,9,1,1496,3,2,2,2,0,0.666666667,0.5,0,9,932.1957095,0x0052c9f2cc95f743412d6daaf3c93bcd1793479d
1.10616441,1.10616441,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x0052d655d117dae79d897213af1d4393ab32c739
0.097360081,0.097360081,1,1,1429,1,0,0,0,0,0,0,0,1,1.604812523,0x005399ba80babd299512e9efb4e0e764f673405c
1.71E+17,2.99411E+15,57,113,1447,14,15,10,18,0,0.625,1.2,0,0.504424779,1001.793635,0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818
1.2311E+11,61554979071,2,1,1438,1,1,0,0,0,0,0,0,2,550.4135634,0x00548bf85d26850ad7ad55ca90ba02572349f648
1.82675E+11,1.82675E+11,1,1,1511,1,0,0,0,0,0,0,0,1,494.5115867,0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f
2.259609878,1.129804939,2,6,1459,2,0,0,0,0,0,0,0,0.333333333,-1.178434719,0x00552481817c28f473f4cc61538db6536015d906
2.49737E+13,1.24869E+13,2,1,1417,2,0,0,0,0,0,0,0,2,812.4038956,0x00553b963de06016c68681c9bee10a79c51c5d8a
1.31353E+12,1.31353E+12,1,1,1459,1,0,0,0,0,0,0,0,1,637.06933,0x005547e9fa569b6835204402138146861e901b06
54.88914423,54.88914423,1,1,1445,1,0,0,0,0,0,0,0,1,-0.22248695,0x00560340190b7e9a1027fb5e72858a8298588303
6.36296E+15,1.06049E+15,6,11,1493,2,1,2,1,0,1,0.333333333,0,0.545454545,999.653171,0x00561a0d394a2cad87c811615f72b61cb0ed3faa
1898.597836,1898.597836,1,1,1415,0,0,0,1,0,0,1,0,1,1.230693645,0x0056323f02bb16de8025a79ab09e1dd5c8114602
2.5636E+13,4.20262E+11,61,13,1459,11,19,19,12,0,0.95,1,0,4.692307692,939.2787792,0x005661a7a441451fafdccd579905a7dbc79fd538
2.30E+16,5.75716E+15,4,1,1542,2,0,0,2,0,0,0.666666667,0,4,994.0146323,0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb
5.21E+16,3.0631E+15,17,114,1432,6,2,3,6,0,1,0.857142857,0,0.149122807,1000.521211,0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9
1.90E+16,4.75238E+15,4,1,1518,1,1,1,1,0,0.5,0.5,0,4,1001.538784,0x005711ac01b67981d6b627c09470cce29dbd3353
1.188943608,0.594471804,2,7,1460,2,0,0,0,0,0,0,0,0.285714286,-1.178434719,0x0057abf4b6b95cd42cb8c197e78b934d45679432
1.060783976,0.530391988,2,7,1454,2,0,0,0,0,0,0,0,0.285714286,-1.178434719,0x0057aef39caf4085bf3f91661eb2e6e6f513244f
1346.100825,336.5252063,4,66,1441,3,0,0,1,0,0,0.25,0,0.060606061,-1.691382745,0x0057b22d4385adfbc48a6581b141e04acdaf7768
8.06825E+14,1.79295E+13,45,72,1425,20,3,19,3,0,4.75,0.142857143,0,0.625,998.7915692,0x0057bd83a142da84b6404616c683e21e7dd6fa5f
1.08898825,1.08898825,1,1,1457,1,0,0,0,0,0,0,0,1,-0.097221843,0x0057bf0e2082921a880500ab18e716c46c54216e
4.1767E+15,2.98336E+14,14,10,1489,4,4,2,4,0,0.4,0.8,0,1.4,1000.144159,0x0057dbd2cb881113aa7b55e4ce62af8234519e01
867.231442,867.231442,1,1,1495,0,0,0,1,0,0,1,0,1,-0.54426939,0x00581eb036db4a48fbaa59ec7745e316bbd1cc76
0.012137205,0.012137205,1,1,1462,1,0,0,0,0,0,0,0,1,-1.252323715,0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62
7.26026E+13,1.03718E+13,7,21,1466,1,0,0,6,0,0,3,0,0.333333333,952.3400783,0x0059221c8444995878e9a82b0b2d732fb3da913e
1.264965959,0.42165532,3,10,1456,3,0,0,0,0,0,0,0,0.3,-2.075837709,0x005a61772557bef9a3e65a7b87eaccce34f2700e
3.59209E+14,1.79605E+14,2,26,1472,2,0,0,0,0,0,0,0,0.076923077,914.5475035,0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a
1.22E+16,8.10817E+14,15,76,1439,9,3,0,3,0,0,0.3,0,0.197368421,996.1644088,0x005a945c426fe1f2eb3c4b04585a2427f7a032a8
1.73477E+15,5.42115E+13,32,10,1506,11,11,7,3,0,0.583333333,0.25,0,3.2,995.2186946,0x005ab5979532d34dc60a4582597464df0b5a7c87
9.87E-05,9.87E-05,1,1,1466,1,0,0,0,0,0,0,0,1,-1.252323715,0x005ab79a1b5982604cdc066565499d90c550e001
7.93E+16,2.64218E+15,30,55,1447,18,4,1,7,0,0.2,0.368421053,0,0.545454545,1000.141625,0x005ae07a1782019253917d76334a0579ac3a9b64
3.29347E+14,4.70496E+13,7,17,1488,3,1,1,2,0,0.5,0.5,0,0.411764706,956.3317669,0x005b0743d8b2ed646499dc48b64b95e71b8afa43
1.60901E+11,80450264406,2,1,1435,1,1,0,0,0,0,0,0,2,550.4135634,0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1
1.14038E+12,1.14038E+12,1,1,1464,1,0,0,0,0,0,0,0,1,631.7827332,0x005b5489aad85ecf95142ba14f97bba3b5d13a1a
3.84157E+15,2.95505E+14,13,1,1484,3,3,3,4,0,0.75,1,0,13,1005.577165,0x005b8864b832d250e97996febb2b6a10b4562fd1
1.67E+16,4.17361E+15,4,1,1548,1,1,1,1,0,0.5,0.5,0,4,999.2220014,0x005bf9036a459545ec86252db2a37667a5823b94
9.65487E+15,3.94076E+13,245,95,1417,88,25,25,107,0,0.961538462,1.202247191,0,2.578947368,1002.487491,0x005c7aa4001747cd4bf25c777318a13191a182ac
1.88412E+14,6.28039E+13,3,1,1434,0,0,0,3,0,0,3,0,3,996.6379316,0x005ce2b15bd5fa54f2a7667405d8d45a765088cf
777.6657523,48.60410952,16,1,1499,4,3,4,5,0,1,1,0,16,26.5503771,0x005ce3720edd52ef800ed68bfe29114a7d86e623
20055058417,20055058417,1,1,1459,1,0,0,0,0,0,0,0,1,422.0305591,0x005ceac16427ed612040519f078d08570eaf7688
2.136979507,1.068489753,2,4,1458,2,0,0,0,0,0,0,0,0.5,-1.040922728,0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0
1.30E+16,2.71088E+14,48,32,1492,24,11,5,8,0,0.416666667,0.32,0,1.5,999.2789739,0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d
0.01191763,0.01191763,1,1,1462,1,0,0,0,0,0,0,0,1,-1.252323715,0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7
2.29479E+12,7.64931E+11,3,6,1460,3,0,0,0,0,0,0,0,0.5,671.6660912,0x005df03951fac36e8cc39b7d03eadf00829815b4
182.5661765,182.5661765,1,1,1504,1,0,0,0,0,0,0,0,1,-1.842784607,0x005e105ad9c1a60512e6bb98fdaa1183bd341f18
1.21E+17,3.90265E+15,31,43,1513,5,15,7,4,0,0.4375,0.666666667,0,0.720930233,1000.76431,0x005e5cac6eb7637edf689403e01b86bda451ef61
1.21095E+12,6.05474E+11,2,11,1455,2,0,0,0,0,0,0,0,0.181818182,629.7879594,0x005eba6d8c2af1e7058d7c22e23999188fd15339
1.91451E+11,1.91451E+11,1,1,1511,1,0,0,0,0,0,0,0,1,494.5115867,0x005ec23381d0b33407fcdedd2df7facd769304cd
5.87E+16,7.64948E+13,767,154,1416,328,183,109,147,0,0.592391304,0.446808511,0,4.980519481,1002.540984,0x005f16f017aa933bb41965b52848ceb8ee48b171
4.66717E+15,2.33359E+14,20,11,1490,9,5,2,4,0,0.333333333,0.4,0,1.818181818,999.9794677,0x005f4ed154aec7b147190c97d3f2535fc8360b12
1.63318E+12,1.63318E+12,1,1,1463,1,0,0,0,0,0,0,0,1,644.2007534,0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f
1.89446E+11,1.89446E+11,1,1,1510,1,0,0,0,0,0,0,0,1,494.5115867,0x005fe33f474dd52d8308b470c2503fd6ffabe31a
15854237615,7927118807,2,1,1416,1,1,0,0,0,0,0,0,2,462.7854607,0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd
0.018970106,0.018970106,1,1,1465,1,0,0,0,0,0,0,0,1,-1.252323715,0x006002bafd83794a35b3d63fb00bfce00f4557ed
1.306832742,1.306832742,1,1,1465,1,0,0,0,0,0,0,0,1,-1.252323715,0x0060f329ae466559db2e692b24252a5163bf16c3
1.103798213,1.103798213,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x006106679868ffbeb8bef8788be4d59571a13053
9.10108E+12,1.51685E+12,6,6,1478,1,1,2,2,0,1,1,0,1,855.9243184,0x00626b79d2972dfd10463e1871f8edcf8aae5bb3
2.05275E+15,1.71063E+14,12,26,1472,6,2,3,1,0,1,0.142857143,0,0.461538462,997.7601748,0x0062cb1c249a8579e155794dc86960e4f88af402
1.05471E+15,1.31839E+14,8,33,1417,8,0,0,0,0,0,0,0,0.242424242,984.1077266,0x006366325c813728f871c16a7703b818ee1ac6f1
3.60621E+14,4.50776E+13,8,3,1492,5,3,0,0,0,0,0,0,2.666666667,940.1715193,0x0063d9477fd76b7c9732917b3b884d918607a804
1.105714877,1.105714877,1,1,1455,1,0,0,0,0,0,0,0,1,-0.097221843,0x00645acbda7635b02a8b517d49ef6cbd028962e3
6.87E+16,2.45419E+15,28,109,1415,11,1,1,15,0,0.5,1.25,0,0.256880734,1001.071827,0x00645dd21310882cc32399abcb54e0a05b3b5d1d
1.54682E+15,3.15678E+13,49,12,1417,13,26,8,2,0,0.296296296,0.142857143,0,4.083333333,1004.764811,0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46
4320729974,1080182494,4,1,1504,3,1,0,0,0,0,0,0,4,341.7530462,0x006501f106d155981aac18b4d31a6e14d1e55fae
1.95024E+11,1.95024E+11,1,1,1511,1,0,0,0,0,0,0,0,1,494.5115867,0x00651f6724f748af9315f720d67ef9ecc3139bdf
1.14592E+11,1.14592E+11,1,1,1516,1,0,0,0,0,0,0,0,1,482.8222545,0x0065245cb87fda9fc42e7ca9962a13da9a52345d
8.41298E+11,4.20649E+11,2,1,1441,1,1,0,0,0,0,0,0,2,644.2261841,0x006551b8f041761e2e47bb4792b21e67786b3452
2.024491456,1.012245728,2,8,1454,2,0,0,0,0,0,0,0,0.25,-1.178434719,0x0065fb0daffbc3025516415183fa808b2b40b3fb
3.94725E+14,7.8945E+13,5,6,1440,5,0,0,0,0,0,0,0,0.833333333,951.7294553,0x0066023b24edd70b7def47effbf2fd7617f9c66b
1.6101E+11,1.6101E+11,1,1,1511,1,0,0,0,0,0,0,0,1,494.5115867,0x0066245819d5d387ac2209620741e721ccada64d
6.33855E+15,2.26377E+14,28,86,1417,21,5,1,1,0,0.166666667,0.045454545,0,0.325581395,1000.083942,0x00668293095ef3ba3a62d566e2ac83fb81aec94f
2.55534E+15,2.55534E+15,1,1,1541,1,0,0,0,0,0,0,0,1,965.8860668,0x00668bd79ede077b99bbe1c4db59418bc333d4cf
8.11128E+14,2.02782E+14,4,15,1522,2,0,0,2,0,0,0.666666667,0,0.266666667,946.8753934,0x0066a75495069b7d760177aa2607a140b13aa520
1.044494557,1.044494557,1,1,1460,1,0,0,0,0,0,0,0,1,-0.097221843,0x0067243a8b83385457c53923a6cd0bc019b090e8
3.08499E+15,9.0735E+13,34,21,1486,15,10,3,6,0,0.272727273,0.375,0,1.619047619,999.5162627,0x00677d8b6fda25b199539633a8cd07074c855cb7
1.89752E+12,9.4876E+11,2,1,1460,2,0,0,0,0,0,0,0,2,658.9875534,0x0067eec7ad35e72613d760e917890d1b7e876e4e
100.1119076,100.1119076,1,1,1425,0,0,0,1,0,0,1,0,1,1.230693645,0x006850972a3144f2bcb0d37fbd7f84b26765d458
15902.74979,1135.910699,14,32,1420,10,3,0,1,0,0,0.090909091,0,0.4375,0.04519971,0x00694ba9219891081e07b31ebaf19abfd97e1acb
2.106938314,1.053469157,2,8,1457,2,0,0,0,0,0,0,0,0.25,-1.178434719,0x00695c7fcd8ee1517adb85c24547fc792613a5c5
21896848897,21896848897,1,1,1537,1,0,0,0,0,0,0,0,1,376.0431291,0x0069d013b71c2d000fca70549d894e49b8e4e031
9888204780,4944102390,2,8,1459,2,0,0,0,0,0,0,0,0.25,377.3603384,0x006a310554681273826624361a3177cd9f3aad1d
6.84E+16,3.8016E+15,18,62,1441,6,3,3,6,0,0.75,0.857142857,0,0.290322581,1001.17901,0x006acbf79f7c4580fa01ffa48085d832592f1b63
1.106753114,1.106753114,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x006b64b48437695a2c0b470e22de9b8d3b866f52
6.58717E+15,8.23396E+14,8,54,1456,3,0,0,5,0,0,1.25,0,0.148148148,997.7717717,0x006b855e1ce71d0163e41c17fac02fcdedf0ef21
1.18626E+12,1.18626E+12,1,1,1456,1,0,0,0,0,0,0,0,1,633.2115245,0x006bcd94f74784887705d74884308172343855ee
53323587002,26661793501,2,1,1528,1,1,0,0,0,0,0,0,2,428.9712178,0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec
4.53E+17,1.89E+16,24,123,1424,13,6,0,5,0,0,0.357142857,0,0.195121951,997.0512829,0x006d0f31a00e1f9c017ab039e9d0ba699433a28c
1.6041E+14,1.23392E+13,13,14,1499,5,3,3,2,0,0.75,0.333333333,0,0.928571429,927.8252941,0x006d1df30df75bfa607f41b3a4d67d4be51fe910
1.106621363,1.106621363,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x006dfe647e57d2cdaf47000731659c1f92ece423
1.89E+16,3.77004E+15,5,43,1498,5,0,0,0,0,0,0,0,0.11627907,989.6851141,0x006f030ecb2daa44fc1dede06a94e749bf3918cf
260583219.6,3619211.384,72,23,1509,72,0,0,0,0,0,0,0,3.130434783,188.7519271,0x006f1973f3a2911fc15569d7787f51fb114db606
2.25882E+14,2.25882E+13,10,23,1508,5,5,0,0,0,0,0,0,0.434782609,898.8548715,0x006f26845ed58e4503a0dd61c69708e3cc028cc5
4.30E+18,1.44E+16,298,115,1415,8,142,142,6,0,0.993006993,0.666666667,0,2.591304348,1001.74358,0x006f74448baead5563915255c8fbc12fd7f6a5df
7.681412286,7.681412286,1,1,1460,1,0,0,0,0,0,0,0,1,-0.097221843,0x006fda5407be210b6d8d653b04859a748e84e64a
8810789635,1258684234,7,16,1420,7,0,0,0,0,0,0,0,0.4375,409.4999755,0x00702c8e7a704dbb88efdf09e532447530ab6d0a
1.15786E+14,5.78929E+13,2,1,1454,2,0,0,0,0,0,0,0,2,871.1844704,0x00705d931184135830185bb284fb8ed277693d0d
8.8263E+14,2.9421E+13,30,29,1473,9,4,5,12,0,1,1.2,0,1.034482759,1003.25031,0x007078c8001b515b14000cc78306072a5dfd55b3
3.51E+17,9.00467E+15,39,75,1467,16,10,12,1,0,1.090909091,0.058823529,0,0.52,998.4670544,0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85
4.97E+16,1.15566E+15,43,84,1460,14,5,10,12,2,1.666666667,0.8,0.045454545,0.511904762,999.9234822,0x0070bc9033adf1e49517f98304f41f778d370208
48739671924,24369835962,2,1,1524,1,1,0,0,0,0,0,0,2,417.0207075,0x0072b1fa7a78e6e2df568563fb551ad2fb8c01bc
34871461.94,645767.8136,54,85,1431,26,13,6,9,0,0.428571429,0.333333333,0,0.635294118,194.637127,0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd
1.25E+16,1.25058E+15,10,54,1439,3,3,1,3,0,0.25,0.75,0,0.185185185,1001.18411,0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba
2055.353137,1027.676568,2,1,1525,1,0,0,1,0,0,0.5,0,2,-0.998050506,0x0073894fff63595d6cca3802aad6b9ecf5491ca6
2.45E+17,3.88189E+15,63,23,1428,21,10,12,20,0,1.090909091,0.909090909,0,2.739130435,1001.550543,0x0073943c869d55da3b7c8ab40ee3c2a68b65fb33
1.102917705,1.102917705,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x00752654dcd85f8e42e207ccf48212388fd7173d
0.644660508,0.322330254,2,1,1467,2,0,0,0,0,0,0,0,2,-0.241782565,0x00752fceceba64c2f5a18f3ad5f3fd8938b96a4f
23560118972,11780059486,2,1,1531,1,1,0,0,0,0,0,0,2,390.9186199,0x0076b2f8ead986bb6de67735313891c0876f4388
0.979362018,0.489681009,2,8,1459,2,0,0,0,0,0,0,0,0.25,-1.178434719,0x0076bc177845e513018cda51be5e5f80f44aeb50
4.95876E+15,2.36132E+14,21,42,1460,5,8,6,2,0,0.666666667,0.333333333,0,0.5,999.2207831,0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55
1.05E+16,2.19196E+14,48,77,1422,17,12,10,9,0,0.769230769,0.5,0,0.623376623,1000.710216,0x00778698bbc902543b596af6e7c0aa13b614162d
1.108083499,1.108083499,1,1,1457,1,0,0,0,0,0,0,0,1,-0.097221843,0x007821abbcc2da83df7fdf57520741d6ea1042f2
1.53694E+15,3.84235E+14,4,9,1418,1,2,0,1,0,0,0.5,0,0.444444444,998.295533,0x007849ce924f0a3ed1baccbff2742a3d1cdc7ac0
9.05E+16,8.23137E+15,11,13,1530,1,2,2,6,0,0.666666667,3,0,0.846153846,997.8969427,0x0078c86e12186e2de1ff6fef5f1ada2bffde4ea5
2.98495E+14,2.98495E+13,10,16,1419,4,2,3,1,0,1,0.2,0,0.625,969.0972767,0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d
1.15878E+12,5.7939E+11,2,8,1458,2,0,0,0,0,0,0,0,0.25,630.4322951,0x0079228fa4e08e800883021b18ff0bc7937b3aef
4.33893E+15,2.55231E+14,17,79,1424,5,8,4,0,0,0.444444444,0,0,0.215189873,997.8622292,0x00795ff7870798a332a99c3969406286259dce8f
1.98542127,1.98542127,1,1,1460,1,0,0,0,0,0,0,0,1,-0.097221843,0x0079bf6868cb1b7cf4a451311fd70c348f3ed38b
15854237615,7927118807,2,1,1416,1,1,0,0,0,0,0,0,2,462.7854607,0x0079e0ce802e67adba53ac0e7927f45f6304ae6f
2.36E+16,1.02689E+15,23,117,1425,12,0,0,11,0,0,0.846153846,0,0.196581197,997.0512829,0x007b003c4d0145b512286494d5ae123aeef29d9e
22228.72841,11114.3642,2,1,1435,1,0,0,1,0,0,0.5,0,2,1.96820407,0x007b212ac048a425d2019d14e7be4aeae3faf8e9
1.58216E+11,1.58216E+11,1,1,1510,1,0,0,0,0,0,0,0,1,494.5115867,0x007c426ab1b726e3be68b37ac0ffa8aed94447bc
3.18E+17,1.21396E+15,262,123,1434,89,46,53,74,0,1.127659574,0.822222222,0,2.130081301,1002.371483,0x007c4bb067d9b6afeb4c13415477d396123c4aa3
1.24063E+12,4.13545E+11,3,12,1455,3,0,0,0,0,0,0,0,0.25,641.2732933,0x007ce1895ca7a000e37a524399920ad7dae41f43
1.106188372,1.106188372,1,1,1456,1,0,0,0,0,0,0,0,1,-0.097221843,0x007d418f61454569a051b5a9d11112996a986bb1
2003.26005,250.4075063,8,11,1416,2,1,2,3,0,1,1,0,0.727272727,6.985385377,0x007d42732fee6a2a8de421a06dcc02daf93e2b2f
6.27E+17,3.19902E+15,196,25,1489,127,16,12,41,0,0.705882353,0.3203125,0,7.84,1001.837434,0x007dc697bbc1bdfb0988db00ebb3d17d52fdda3d
1.52773E+12,1.27311E+11,12,88,1460,9,1,0,2,0,0,0.2,0,0.136363636,658.2362749,0x007de57773b6eb4ebbf6a740dfde1efdd5629630
7.99873E+14,1.33312E+14,6,2,1501,2,1,2,1,0,1,0.333333333,0,3,996.1073421,0x007e4e679e14f17d62607418f546e2d97d9e5a61
6.82997E+15,1.70749E+15,4,1,1529,1,1,1,1,0,0.5,0.5,0,4,1001.538784,0x007e8e7ccdfc45f0a6319a3aa938203126f1d646
0.012187683,0.012187683,1,1,1463,1,0,0,0,0,0,0,0,1,-1.252323715,0x007edad4e994b9dc1a1229eb6d4c852d08c6ed33
1.15666E+15,1.15666E+15,1,1,1521,1,0,0,0,0,0,0,0,1,934.2289221,0x007f0596cce8ff85fb8091e410aeb5cad529ba4d
34596257,252527.4233,137,8,1537,36,27,17,57,0,0.607142857,1.540540541,0,17.125,357.9743074,0x007f3da6715efd4b6994b7348b644b64b695d3b1
4.93E+16,9.86998E+15,5,59,1452,1,1,1,2,0,0.5,1,0,0.084745763,1003.471678,0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d
9.71E+16,7.95773E+14,122,111,1416,48,35,21,14,4,0.583333333,0.285714286,0.032520325,1.099099099,1001.035906,0x00800d9019001aff6e1eba3312e35e9b22d3f058
0.158126364,0.158126364,1,1,1460,1,0,0,0,0,0,0,0,1,-0.097221843,0x0080568c64209a91110f1333057f5e34a0e5b62e
3.73E+16,7.60609E+14,49,105,1432,24,11,0,14,0,0,0.56,0,0.466666667,997.1730039,0x0080a01a45d5e023435dc82970ec2681a5ae050e
3.00E+16,2.7316E+15,11,23,1486,5,1,1,4,0,0.5,0.666666667,0,0.47826087,1001.127283,0x0080bdce06d56ce3911ad7f73e4c3bbd577e267b
2.32429E+14,1.16215E+14,2,1,1491,1,0,0,1,0,0,0.5,0,2,908.513256,0x008160cbce03ce9c914d9734c821fe96899185bc
7322.543497,7322.543497,1,1,1501,0,0,0,1,0,0,1,0,1,-0.54426939,0x00817ccd987f38563a46027758376123c870d263
4.79275E+15,7.60755E+13,63,96,1417,32,13,10,8,0,0.714285714,0.242424242,0,0.65625,999.8873907,0x008183a11eacc113e85007bd14bfbd6da3f687f9
1.41E+18,8.28E+16,17,6,1523,3,4,6,4,0,1.2,1,0,2.833333333,1000.677573,0x0081b2ec2af3f22528d6581e6554aaba5141e985
1.04E+16,2.21953E+14,47,27,1487,16,14,12,5,0,0.8,0.294117647,0,1.740740741,998.3735561,0x0082a12e195b8f31660830132e72716225382075
1.71606E+11,1.71606E+11,1,1,1509,1,0,0,0,0,0,0,0,1,494.5115867,0x0082c6c4decefca6626b5e66929fb2ceca7c994f
